Age,Lumin
1962.135,0.780593
1962.154,0.795058
1962.173,0.80335
1962.192,0.803269
1962.212,0.797517
1962.231,0.789274
1962.25,0.77699
1962.269,0.764385
1962.288,0.751907
1962.308,0.741481
1962.327,0.732565
1962.346,0.724957
1962.365,0.718633
1962.385,0.713587
1962.404,0.7105
1962.423,0.714722
1962.442,0.719365
1962.462,0.719412
1962.481,0.720056
1962.5,0.72078
1962.519,0.718429
1962.538,0.715995
1962.558,0.713475
1962.577,0.721295
1962.596,0.72681
1962.615,0.726128
1962.635,0.724497
1962.654,0.721251
1962.673,0.712318
1962.692,0.707726
1962.712,0.705935
1962.731,0.704208
1962.75,0.702531
1962.769,0.700914
1962.788,0.697494
1962.808,0.69437
1962.827,0.692526
1962.846,0.69213
1962.865,0.693123
1962.885,0.699095
1962.904,0.706795
1962.923,0.715805
1962.942,0.726556
1962.962,0.735855
1962.981,0.743064
1963,0.750985
1963.019,0.757821
1963.038,0.761185
1963.058,0.762799
1963.077,0.76193
1963.096,0.746838
1963.115,0.738239
1963.135,0.736017
1963.154,0.729787
1963.173,0.71984
1963.192,0.711443
1963.212,0.703175
1963.231,0.698438
1963.25,0.693672
1963.269,0.689061
1963.288,0.684935
1963.308,0.682462
1963.327,0.683008
1963.346,0.684552
1963.365,0.688442
1963.385,0.691956
1963.404,0.694337
1963.423,0.69533
1963.442,0.695479
1963.462,0.696306
1963.481,0.695418
1963.5,0.694135
1963.519,0.692211
1963.538,0.691405
1963.558,0.691025
1963.577,0.689047
1963.596,0.692635
1963.615,0.692734
1963.635,0.69153
1963.654,0.69212
1963.673,0.691924
1963.692,0.690657
1963.712,0.697449
1963.731,0.703003
1963.75,0.702503
1963.769,0.706095
1963.788,0.709509
1963.808,0.709197
1963.827,0.706718
1963.846,0.705586
1963.865,0.708072
1963.885,0.704933
1963.904,0.699137
1963.923,0.690148
1963.942,0.678497
1963.962,0.669761
1963.981,0.659801
1964,0.655447
1964.019,0.649895
1964.038,0.647754
1964.058,0.655069
1964.077,0.672228
1964.096,0.683414
1964.115,0.691119
1964.135,0.700676
1964.154,0.710949
1964.173,0.716578
1964.192,0.715757
1964.212,0.707131
1964.231,0.697167
1964.25,0.686412
1964.269,0.674171
1964.288,0.66495
1964.308,0.662217
1964.327,0.661752
1964.346,0.661964
1964.365,0.662549
1964.385,0.665106
1964.404,0.669771
1964.423,0.679163
1964.442,0.682071
1964.462,0.682461
1964.481,0.682998
1964.5,0.685703
1964.519,0.689696
1964.538,0.695063
1964.558,0.698531
1964.577,0.700577
1964.596,0.700066
1964.615,0.699893
1964.635,0.699604
1964.654,0.698283
1964.673,0.696466
1964.692,0.691368
1964.712,0.679983
1964.731,0.665386
1964.75,0.655046
1964.769,0.650604
1964.788,0.640728
1964.808,0.636108
1964.827,0.635851
1964.846,0.636856
1964.865,0.648469
1964.885,0.664942
1964.904,0.680103
1964.923,0.693886
1964.942,0.704916
1964.962,0.711297
1964.981,0.716206
1965,0.719067
1965.019,0.719658
1965.038,0.720026
1965.058,0.721976
1965.077,0.725216
1965.096,0.728836
1965.115,0.728442
1965.135,0.728848
1965.154,0.738202
1965.173,0.739335
1965.192,0.738127
1965.212,0.723583
1965.231,0.705474
1965.25,0.679725
1965.269,0.654599
1965.288,0.6355
1965.308,0.624078
1965.327,0.619554
1965.346,0.618556
1965.365,0.620617
1965.385,0.623485
1965.404,0.627445
1965.423,0.633335
1965.442,0.639535
1965.462,0.652469
1965.481,0.664675
1965.5,0.675344
1965.519,0.68828
1965.538,0.69545
1965.558,0.702343
1965.577,0.707986
1965.596,0.715206
1965.615,0.712752
1965.635,0.714552
1965.654,0.729802
1965.673,0.735679
1965.692,0.746044
1965.712,0.743428
1965.731,0.73487
1965.75,0.730167
1965.769,0.72668
1965.788,0.717317
1965.808,0.714145
1965.827,0.722149
1965.846,0.733801
1965.865,0.745255
1965.885,0.74954
1965.904,0.746195
1965.923,0.744595
1965.942,0.746171
1965.962,0.751913
1965.981,0.756914
1966,0.757322
1966.019,0.757106
1966.038,0.756891
1966.058,0.756675
1966.077,0.756459
1966.096,0.755111
1966.115,0.753563
1966.135,0.752015
1966.154,0.750467
1966.173,0.74867
1966.192,0.745999
1966.212,0.743327
1966.231,0.740656
1966.25,0.737984
1966.269,0.73358
1966.288,0.728018
1966.308,0.722456
1966.327,0.716893
1966.346,0.711331
1966.365,0.705982
1966.385,0.700638
1966.404,0.695294
1966.423,0.68995
1966.442,0.685239
1966.462,0.681712
1966.481,0.678185
1966.5,0.674658
1966.519,0.671131
1966.538,0.667664
1966.558,0.664219
1966.577,0.660774
1966.596,0.657329
1966.615,0.654038
1966.635,0.652083
1966.654,0.650128
1966.673,0.648173
1966.692,0.646218
1966.712,0.646205
1966.731,0.648341
1966.75,0.650477
1966.769,0.652613
1966.788,0.654749
1966.808,0.657019
1966.827,0.659312
1966.846,0.661605
1966.865,0.663898
1966.885,0.666818
1966.904,0.671849
1966.923,0.676879
1966.942,0.68191
1966.962,0.686941
1966.981,0.692108
1967,0.697366
1967.019,0.702624
1967.038,0.707883
1967.058,0.713141
1967.077,0.716683
1967.096,0.720188
1967.115,0.723692
1967.135,0.727196
1967.154,0.730728
1967.173,0.734308
1967.192,0.737888
1967.212,0.741469
1967.231,0.745049
1967.25,0.747509
1967.269,0.749549
1967.288,0.751589
1967.308,0.75363
1967.327,0.755411
1967.346,0.754834
1967.365,0.748267
1967.385,0.741307
1967.404,0.733539
1967.423,0.726848
1967.442,0.719095
1967.462,0.718061
1967.481,0.723069
1967.5,0.727671
1967.519,0.732054
1967.538,0.737603
1967.558,0.739739
1967.577,0.745702
1967.596,0.743662
1967.615,0.751269
1967.635,0.760449
1967.654,0.768963
1967.673,0.783891
1967.692,0.797081
1967.712,0.810032
1967.731,0.81685
1967.75,0.808186
1967.769,0.756125
1967.788,0.728955
1967.808,0.72481
1967.827,0.711188
1967.846,0.707765
1967.865,0.734415
1967.885,0.779446
1967.904,0.840577
1967.923,0.865619
1967.942,0.866901
1967.962,0.85409
1967.981,0.836259
1968,0.832884
1968.019,0.844675
1968.038,0.854236
1968.058,0.885754
1968.077,0.920252
1968.096,0.912534
1968.115,0.908846
1968.135,0.905965
1968.154,0.897726
1968.173,0.87944
1968.192,0.859202
1968.212,0.842477
1968.231,0.837962
1968.25,0.835986
1968.269,0.834364
1968.288,0.831259
1968.308,0.826107
1968.327,0.818866
1968.346,0.812829
1968.365,0.810652
1968.385,0.811668
1968.404,0.814827
1968.423,0.815957
1968.442,0.814953
1968.462,0.809867
1968.481,0.807151
1968.5,0.804582
1968.519,0.800629
1968.538,0.790752
1968.558,0.782566
1968.577,0.778478
1968.596,0.773645
1968.615,0.767913
1968.635,0.761059
1968.654,0.747916
1968.673,0.739252
1968.692,0.734525
1968.712,0.734964
1968.731,0.7412
1968.75,0.74869
1968.769,0.75102
1968.789,0.753615
1968.808,0.755497
1968.827,0.755666
1968.846,0.759351
1968.865,0.76143
1968.885,0.760408
1968.904,0.762829
1968.923,0.763266
1968.942,0.761585
1968.962,0.75971
1968.981,0.75771
1969,0.755577
1969.019,0.75317
1969.039,0.752775
1969.058,0.755482
1969.077,0.765196
1969.096,0.772413
1969.115,0.779846
1969.135,0.789114
1969.154,0.794153
1969.173,0.796045
1969.192,0.794491
1969.212,0.790718
1969.231,0.785497
1969.25,0.783364
1969.269,0.782076
1969.289,0.773505
1969.308,0.764255
1969.327,0.752569
1969.346,0.74288
1969.365,0.737341
1969.385,0.733077
1969.404,0.730062
1969.423,0.727937
1969.442,0.726221
1969.462,0.724924
1969.481,0.723651
1969.5,0.721513
1969.519,0.719454
1969.539,0.717667
1969.558,0.717353
1969.577,0.719201
1969.596,0.720477
1969.615,0.72135
1969.635,0.724584
1969.654,0.728544
1969.673,0.731862
1969.692,0.734992
1969.712,0.73707
1969.731,0.737927
1969.75,0.736006
1969.769,0.735128
1969.789,0.735357
1969.808,0.734687
1969.827,0.733562
1969.846,0.740988
1969.865,0.749982
1969.885,0.758949
1969.904,0.768046
1969.923,0.777641
1969.942,0.787506
1969.962,0.7978
1969.981,0.807269
1970,0.816105
1970.019,0.82759
1970.039,0.839983
1970.058,0.843302
1970.077,0.845148
1970.096,0.840696
1970.115,0.83157
1970.135,0.822926
1970.154,0.815961
1970.173,0.810341
1970.192,0.80197
1970.212,0.793936
1970.231,0.789433
1970.25,0.787747
1970.269,0.785189
1970.289,0.785236
1970.308,0.782539
1970.327,0.7778
1970.346,0.771517
1970.365,0.763882
1970.385,0.761581
1970.404,0.763567
1970.423,0.763269
1970.442,0.757765
1970.462,0.754963
1970.481,0.753209
1970.5,0.751945
1970.519,0.748412
1970.539,0.741008
1970.558,0.7373
1970.577,0.728753
1970.596,0.718517
1970.615,0.708268
1970.635,0.699508
1970.654,0.69573
1970.673,0.694612
1970.692,0.694204
1970.712,0.69444
1970.731,0.696487
1970.75,0.695772
1970.769,0.694978
1970.789,0.692806
1970.808,0.687766
1970.827,0.677576
1970.846,0.672725
1970.865,0.677736
1970.885,0.689029
1970.904,0.703714
1970.923,0.722661
1970.942,0.736133
1970.962,0.750005
1970.981,0.764292
1971,0.778642
1971.019,0.796395
1971.039,0.809812
1971.058,0.822356
1971.077,0.835909
1971.096,0.85233
1971.115,0.8798
1971.135,0.907742
1971.154,0.930387
1971.173,0.948097
1971.192,0.965584
1971.212,0.981847
1971.231,0.994616
1971.25,1.000666
1971.269,0.999297
1971.289,0.992593
1971.308,0.983749
1971.327,0.972193
1971.346,0.960954
1971.365,0.951968
1971.385,0.937261
1971.404,0.923313
1971.423,0.911059
1971.442,0.901046
1971.462,0.893635
1971.481,0.882379
1971.5,0.863099
1971.519,0.842615
1971.539,0.825195
1971.558,0.810967
1971.577,0.79165
1971.596,0.774036
1971.615,0.760574
1971.635,0.752107
1971.654,0.740775
1971.673,0.734233
1971.692,0.728852
1971.712,0.724691
1971.731,0.724844
1971.75,0.731514
1971.769,0.739562
1971.789,0.750073
1971.808,0.7631
1971.827,0.774519
1971.846,0.785886
1971.865,0.799391
1971.885,0.812867
1971.904,0.822782
1971.923,0.829879
1971.942,0.842778
1971.962,0.857199
1971.981,0.870093
1972,0.87843
1972.019,0.880192
1972.039,0.88304
1972.058,0.887846
1972.077,0.893769
1972.096,0.893193
1972.115,0.889608
1972.135,0.883671
1972.154,0.874405
1972.173,0.862067
1972.192,0.848073
1972.212,0.838121
1972.231,0.826245
1972.25,0.813068
1972.269,0.800212
1972.289,0.779894
1972.308,0.754648
1972.327,0.734925
1972.346,0.719033
1972.365,0.706388
1972.385,0.699058
1972.404,0.69172
1972.423,0.684341
1972.442,0.676485
1972.462,0.673569
1972.481,0.67424
1972.5,0.671233
1972.519,0.668951
1972.539,0.666868
1972.558,0.658385
1972.577,0.648045
1972.596,0.636608
1972.615,0.634607
1972.635,0.63208
1972.654,0.629237
1972.673,0.629567
1972.692,0.630508
1972.712,0.632098
1972.731,0.637176
1972.75,0.644055
1972.769,0.65255
1972.789,0.661733
1972.808,0.667621
1972.827,0.670721
1972.846,0.682464
1972.865,0.69658
1972.885,0.712947
1972.904,0.734192
1972.923,0.75445
1972.942,0.773767
1972.962,0.795675
1972.981,0.814429
1973,0.830066
1973.019,0.835142
1973.039,0.83761
1973.058,0.837441
1973.077,0.832009
1973.096,0.821323
1973.115,0.815191
1973.135,0.813545
1973.154,0.811787
1973.173,0.809917
1973.192,0.807677
1973.212,0.805075
1973.231,0.804706
1973.25,0.8065
1973.269,0.808081
1973.289,0.809459
1973.308,0.810777
1973.327,0.812038
1973.346,0.813252
1973.365,0.814422
1973.385,0.815817
1973.404,0.817424
1973.423,0.818682
1973.442,0.819617
1973.462,0.823758
1973.481,0.830835
1973.5,0.833151
1973.519,0.830968
1973.539,0.825898
1973.558,0.815242
1973.577,0.800732
1973.596,0.78562
1973.615,0.770893
1973.635,0.756749
1973.654,0.74407
1973.673,0.736451
1973.692,0.729503
1973.712,0.719978
1973.731,0.721159
1973.75,0.723953
1973.769,0.725608
1973.789,0.726408
1973.808,0.728567
1973.827,0.732609
1973.846,0.734473
1973.865,0.735974
1973.885,0.737651
1973.904,0.748623
1973.923,0.765098
1973.942,0.784671
1973.962,0.798799
1973.981,0.816021
1974,0.836648
1974.019,0.86474
1974.039,0.893478
1974.058,0.921332
1974.077,0.946247
1974.096,0.969232
1974.115,0.988086
1974.135,1.000019
1974.154,1.009664
1974.173,1.014606
1974.192,1.013591
1974.212,1.007358
1974.231,0.997074
1974.25,0.982571
1974.269,0.9697
1974.289,0.954199
1974.308,0.936776
1974.327,0.929007
1974.346,0.916339
1974.365,0.900051
1974.385,0.884537
1974.404,0.87055
1974.423,0.857212
1974.442,0.842206
1974.462,0.831367
1974.481,0.822453
1974.5,0.812914
1974.519,0.806332
1974.539,0.801632
1974.558,0.799209
1974.577,0.793305
1974.596,0.785703
1974.615,0.776541
1974.635,0.772669
1974.654,0.769601
1974.673,0.765723
1974.692,0.762296
1974.712,0.759109
1974.731,0.756191
1974.75,0.751221
1974.769,0.747594
1974.789,0.745987
1974.808,0.749433
1974.827,0.754025
1974.846,0.75964
1974.865,0.767696
1974.885,0.778646
1974.904,0.792077
1974.923,0.804417
1974.942,0.816158
1974.962,0.827421
1974.981,0.838257
1975,0.844901
1975.019,0.849524
1975.039,0.856621
1975.058,0.868736
1975.077,0.881147
1975.096,0.885553
1975.115,0.884495
1975.135,0.881392
1975.154,0.875705
1975.173,0.868936
1975.192,0.861637
1975.212,0.854091
1975.231,0.843422
1975.25,0.831137
1975.269,0.818746
1975.289,0.806294
1975.308,0.792701
1975.327,0.778387
1975.346,0.76488
1975.365,0.751932
1975.385,0.741938
1975.404,0.734191
1975.423,0.72566
1975.442,0.716477
1975.462,0.709792
1975.481,0.705392
1975.5,0.70118
1975.519,0.697157
1975.539,0.694191
1975.558,0.692387
1975.577,0.691071
1975.596,0.690343
1975.615,0.693046
1975.635,0.700276
1975.654,0.707977
1975.673,0.716359
1975.692,0.723465
1975.712,0.728536
1975.731,0.737869
1975.75,0.754691
1975.769,0.771533
1975.789,0.788414
1975.808,0.807835
1975.827,0.832724
1975.846,0.856251
1975.865,0.87651
1975.885,0.8972
1975.904,0.919047
1975.923,0.940729
1975.942,0.961914
1975.962,0.982292
1975.981,0.999909
1976,1.0156
1976.019,1.023738
1976.039,1.030951
1976.058,1.033965
1976.077,1.036044
1976.096,1.033132
1976.115,1.029596
1976.135,1.022055
1976.154,1.014227
1976.173,1.004115
1976.192,0.993071
1976.212,0.972519
1976.231,0.951715
1976.25,0.927369
1976.269,0.902919
1976.289,0.876154
1976.308,0.849499
1976.327,0.828028
1976.346,0.806557
1976.365,0.789125
1976.385,0.771702
1976.404,0.757403
1976.423,0.743183
1976.442,0.73301
1976.462,0.723039
1976.481,0.71519
1976.5,0.707501
1976.519,0.704837
1976.539,0.702688
1976.558,0.703475
1976.577,0.704646
1976.596,0.711252
1976.615,0.718734
1976.635,0.724034
1976.654,0.728914
1976.673,0.734058
1976.692,0.739263
1976.712,0.745497
1976.731,0.752
1976.75,0.761282
1976.769,0.771393
1976.789,0.777516
1976.808,0.78229
1976.827,0.789286
1976.846,0.797126
1976.865,0.803551
1976.885,0.809374
1976.904,0.816241
1976.923,0.823602
1976.942,0.832012
1976.962,0.840972
1976.981,0.848914
1977,0.856267
1977.019,0.86156
1977.039,0.865539
1977.058,0.871528
1977.077,0.878926
1977.096,0.88567
1977.115,0.89191
1977.135,0.902004
1977.154,0.915353
1977.173,0.928945
1977.192,0.942761
1977.212,0.952967
1977.231,0.959513
1977.25,0.961353
1977.269,0.957964
1977.289,0.954576
1977.308,0.949291
1977.327,0.943421
1977.346,0.937108
1977.365,0.922372
1977.385,0.907636
1977.404,0.892011
1977.423,0.874669
1977.442,0.857328
1977.462,0.843324
1977.481,0.831267
1977.5,0.81921
1977.519,0.80732
1977.539,0.795444
1977.558,0.785546
1977.577,0.783172
1977.596,0.780798
1977.615,0.781279
1977.635,0.784627
1977.654,0.787974
1977.673,0.790862
1977.692,0.793626
1977.712,0.796596
1977.731,0.80191
1977.75,0.807223
1977.769,0.814767
1977.789,0.826172
1977.808,0.837578
1977.827,0.849386
1977.846,0.861405
1977.865,0.873423
1977.885,0.879832
1977.904,0.885932
1977.923,0.891324
1977.942,0.894455
1977.962,0.897587
1977.981,0.900755
1978,0.903956
1978.019,0.907157
1978.039,0.908511
1978.058,0.909445
1978.077,0.909886
1978.096,0.90616
1978.115,0.902434
1978.135,0.901815
1978.154,0.901749
1978.173,0.899627
1978.192,0.896057
1978.212,0.893723
1978.231,0.893897
1978.25,0.894181
1978.269,0.895855
1978.289,0.897529
1978.308,0.895369
1978.327,0.892317
1978.346,0.890229
1978.365,0.888914
1978.385,0.88714
1978.404,0.88428
1978.423,0.881371
1978.442,0.877149
1978.462,0.872927
1978.481,0.867549
1978.5,0.861843
1978.519,0.856296
1978.539,0.850893
1978.558,0.843662
1978.577,0.831235
1978.596,0.818834
1978.615,0.814221
1978.635,0.809608
1978.654,0.805741
1978.673,0.802133
1978.692,0.799512
1978.712,0.79794
1978.731,0.797886
1978.75,0.802978
1978.769,0.80807
1978.789,0.818107
1978.808,0.82832
1978.827,0.838059
1978.846,0.847604
1978.865,0.858398
1978.885,0.870707
1978.904,0.882992
1978.923,0.895178
1978.942,0.907364
1978.962,0.913162
1978.981,0.918504
1979,0.922393
1979.019,0.925588
1979.039,0.927513
1979.058,0.927646
1979.077,0.927038
1979.096,0.922473
1979.115,0.917908
1979.135,0.913862
1979.154,0.910524
1979.173,0.907186
1979.192,0.901455
1979.212,0.894609
1979.231,0.887764
1979.25,0.879121
1979.269,0.870377
1979.289,0.862217
1979.308,0.856228
1979.327,0.850239
1979.346,0.845539
1979.365,0.842284
1979.385,0.839028
1979.404,0.833928
1979.423,0.828167
1979.442,0.822407
1979.462,0.817463
1979.481,0.812519
1979.5,0.807606
1979.519,0.802782
1979.539,0.797958
1979.558,0.793519
1979.577,0.789427
1979.596,0.785336
1979.615,0.782572
1979.635,0.78016
1979.654,0.778145
1979.673,0.782944
1979.692,0.787743
1979.712,0.793469
1979.731,0.801216
1979.75,0.808962
1979.769,0.815822
1979.789,0.822038
1979.808,0.828253
1979.827,0.832458
1979.846,0.836292
1979.865,0.840321
1979.885,0.846034
1979.904,0.851747
1979.923,0.857365
1979.942,0.862818
1979.962,0.868272
1979.981,0.871555
1980,0.873582
1980.019,0.87561
1980.039,0.87659
1980.058,0.877444
1980.077,0.877977
1980.096,0.876795
1980.115,0.87586
1980.135,0.875433
1980.154,0.874408
1980.173,0.87278
1980.192,0.869853
1980.212,0.866277
1980.231,0.85907
1980.25,0.85115
1980.269,0.842872
1980.289,0.835227
1980.308,0.830558
1980.327,0.824665
1980.346,0.816449
1980.365,0.806501
1980.385,0.794953
1980.404,0.786077
1980.423,0.778403
1980.442,0.771236
1980.462,0.764215
1980.481,0.759328
1980.5,0.754136
1980.519,0.747709
1980.539,0.739867
1980.558,0.729596
1980.577,0.724283
1980.596,0.723236
1980.615,0.71588
1980.635,0.70591
1980.654,0.700304
1980.673,0.69513
1980.692,0.686224
1980.712,0.679193
1980.731,0.678972
1980.75,0.679138
1980.769,0.679922
1980.789,0.686632
1980.808,0.698091
1980.827,0.70892
1980.846,0.719512
1980.865,0.727542
1980.885,0.735644
1980.904,0.749211
1980.923,0.763149
1980.942,0.778271
1980.962,0.792514
1980.981,0.805484
1981,0.818653
1981.019,0.831967
1981.039,0.843545
1981.058,0.854537
1981.077,0.865188
1981.096,0.875513
1981.115,0.882728
1981.135,0.889579
1981.154,0.895372
1981.173,0.897566
1981.192,0.894907
1981.212,0.891579
1981.231,0.884876
1981.25,0.87401
1981.269,0.852932
1981.289,0.835495
1981.308,0.820516
1981.327,0.807947
1981.346,0.798694
1981.365,0.790696
1981.385,0.783523
1981.404,0.771036
1981.423,0.758774
1981.442,0.747657
1981.462,0.744184
1981.481,0.73672
1981.5,0.728522
1981.519,0.725217
1981.539,0.723832
1981.558,0.724547
1981.577,0.728192
1981.596,0.733478
1981.615,0.73978
1981.635,0.747294
1981.654,0.760327
1981.673,0.770339
1981.692,0.778384
1981.712,0.786162
1981.731,0.791055
1981.75,0.796464
1981.769,0.805142
1981.789,0.815858
1981.808,0.824966
1981.827,0.831681
1981.846,0.833723
1981.865,0.834244
1981.885,0.83383
1981.904,0.834492
1981.923,0.837738
1981.942,0.840987
1981.962,0.841517
1981.981,0.841302
1982,0.841524
1982.019,0.842589
1982.039,0.842894
1982.058,0.843953
1982.077,0.845096
1982.096,0.841432
1982.115,0.837328
1982.135,0.83262
1982.154,0.828795
1982.173,0.825078
1982.192,0.817552
1982.212,0.808727
1982.231,0.797658
1982.25,0.785992
1982.269,0.774063
1982.289,0.765688
1982.308,0.75739
1982.327,0.749259
1982.346,0.742291
1982.365,0.735997
1982.385,0.735647
1982.404,0.734308
1982.423,0.729292
1982.442,0.724989
1982.462,0.721204
1982.481,0.717161
1982.5,0.713382
1982.519,0.710715
1982.539,0.706227
1982.558,0.70012
1982.577,0.697135
1982.596,0.695856
1982.615,0.700521
1982.635,0.704841
1982.654,0.70878
1982.673,0.714169
1982.692,0.720125
1982.712,0.727633
1982.731,0.73496
1982.75,0.742037
1982.769,0.744792
1982.789,0.745977
1982.808,0.74687
1982.827,0.747272
1982.846,0.746844
1982.865,0.746401
